Dataset,Model,Base Model,Category,Target Transform,Series ID,Time,Actual,Prediction,Forecast Horizon,Stride,Source
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2014-11-01,27.77,26.488880157470703,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2014-12-01,27.655,26.703401565551758,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-01-01,27.725,26.681371688842773,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-02-01,27.795,26.732337951660156,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-03-01,27.43,26.728422164916992,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-04-01,27.53,26.77872085571289,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-05-01,27.43,26.749584197998047,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-06-01,27.41,26.696884155273438,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-07-01,27.245,26.750917434692383,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-08-01,27.03,26.715803146362305,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-09-01,27.03,26.701156616210938,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-10-01,27.18,26.602783203125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-11-01,27.09,26.563343048095703,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2015-12-01,27.03,26.575498580932617,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-01-01,27.025,26.565948486328125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-02-01,27.025,26.479223251342773,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-03-01,27.055,26.39778709411621,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-04-01,27.055,26.39576530456543,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-05-01,27.04,26.413053512573242,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-06-01,27.02,26.38492202758789,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-07-01,27.13,26.30984115600586,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-08-01,27.03,26.295198440551758,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-09-01,27.03,26.31510353088379,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-10-01,27.02,26.33899688720703,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-11-01,27.025,26.30240249633789,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2016-12-01,27.06,26.295578002929688,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-01-01,27.02,26.290504455566406,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-02-01,27.02,26.30942726135254,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-03-01,27.02,26.309843063354492,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-04-01,27.03,26.28253746032715,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-05-01,26.92,26.290685653686523,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-06-01,26.42,26.29538345336914,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-07-01,26.195,26.278884887695312,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-08-01,26.08,26.213973999023438,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-09-01,26.105,26.10588836669922,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-10-01,25.975,26.066837310791016,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-11-01,25.67,26.034996032714844,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2017-12-01,25.495,25.99909210205078,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-01-01,25.54,25.86977195739746,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-02-01,25.27,25.75722312927246,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-03-01,25.42,25.757875442504883,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-04-01,25.43,25.75901222229004,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-05-01,25.54,25.63360595703125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-06-01,25.79,25.5508975982666,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-07-01,26.02,25.48428726196289,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-08-01,25.6,25.53760528564453,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-09-01,25.735,25.551515579223633,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-10-01,25.715,25.523439407348633,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-11-01,25.92,25.454111099243164,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2018-12-01,25.955,25.483444213867188,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-01-01,25.725,25.483421325683594,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-02-01,25.76,25.547332763671875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-03-01,25.6,25.474523544311523,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-04-01,25.8,25.420936584472656,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-05-01,25.66,25.533016204833984,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-06-01,25.817,25.552587509155273,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-07-01,25.445,25.588348388671875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-08-01,25.66,25.475210189819336,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-09-01,25.915,25.5042724609375,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-10-01,25.815,25.46755027770996,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-11-01,25.51,25.56232452392578,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2019-12-01,25.515,25.575124740600586,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-01-01,25.41,25.51324462890625,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-02-01,25.21,25.442317962646484,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-03-01,25.39,25.442771911621094,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-04-01,27.325,25.51434326171875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-05-01,27.095,25.483388900756836,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-06-01,26.915,25.482881546020508,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-07-01,26.74,25.78396224975586,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-08-01,26.175,25.73391342163086,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-09-01,26.21,25.729671478271484,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-10-01,27.21,25.684757232666016,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-11-01,27.25,25.886430740356445,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2020-12-01,26.19,26.013893127441406,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-01-01,26.245,25.857603073120117,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-02-01,26.02,25.805097579956055,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-03-01,26.195,25.803314208984375,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-04-01,26.145,25.99077033996582,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-05-01,25.885,26.077274322509766,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-06-01,25.45,26.1065673828125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-07-01,25.485,25.733999252319336,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-08-01,25.5,25.569067001342773,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-09-01,25.525,25.724899291992188,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-10-01,25.495,25.820327758789062,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-11-01,25.695,25.719697952270508,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2021-12-01,25.525,25.568397521972656,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-01-01,24.86,25.4827823638916,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-02-01,24.365,25.522748947143555,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-03-01,24.995,25.542316436767578,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-04-01,24.385,25.401918411254883,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-05-01,24.605,25.29029083251953,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-06-01,24.71,25.371444702148438,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-07-01,24.74,25.248212814331055,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-08-01,24.61,25.218603134155273,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-09-01,24.545,25.127410888671875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-10-01,24.55,25.302730560302734,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-11-01,24.485,25.30452537536621,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2022-12-01,24.34,25.123687744140625,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-01-01,24.115,25.144229888916016,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-02-01,23.79,25.12785530090332,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-03-01,23.495,25.079261779785156,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-04-01,23.49,25.00861358642578,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-05-01,23.505,25.02020263671875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-06-01,23.745,25.013578414916992,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-07-01,23.73,25.001052856445312,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-08-01,23.91,24.97517204284668,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-09-01,24.075,24.987403869628906,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-10-01,24.34,24.955751419067383,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-11-01,24.56,25.00523567199707,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,N-BEATS,N-BEATS,dl,raw,series_0,2023-12-01,24.29,25.02623748779297,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2014-11-01,27.77,27.08946990966797,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2014-12-01,27.655,27.47883415222168,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-01-01,27.725,27.587848663330078,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-02-01,27.795,27.584482192993164,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-03-01,27.43,27.592039108276367,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-04-01,27.53,27.58197593688965,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-05-01,27.43,27.45433807373047,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-06-01,27.41,27.292993545532227,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-07-01,27.245,27.227741241455078,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-08-01,27.03,27.285818099975586,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-09-01,27.03,27.075244903564453,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-10-01,27.18,26.938762664794922,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-11-01,27.09,26.874874114990234,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2015-12-01,27.03,26.93480682373047,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-01-01,27.025,27.063074111938477,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-02-01,27.025,26.968719482421875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-03-01,27.055,26.89583969116211,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-04-01,27.055,26.923118591308594,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-05-01,27.04,26.949493408203125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-06-01,27.02,26.99982452392578,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-07-01,27.13,26.93862533569336,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-08-01,27.03,26.842641830444336,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-09-01,27.03,26.929962158203125,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-10-01,27.02,26.948509216308594,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-11-01,27.025,26.895721435546875,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2016-12-01,27.06,26.859159469604492,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2017-01-01,27.02,26.869626998901367,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2017-02-01,27.02,26.877185821533203,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2017-03-01,27.02,26.890840530395508,1,1,rolling_validation
ECB EUR/CZK Monthly Exchange Rate,TiDE,TiDE,dl,raw,series_0,2017-04-01,27.03,26.879894256591797,1,1,rolling_validation
