Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 15:00:00,19165.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 16:00:00,19250.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 17:00:00,19280.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 18:00:00,19236.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 19:00:00,19191.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 20:00:00,19247.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 21:00:00,19720.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 22:00:00,19609.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-21 23:00:00,19011.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 00:00:00,18927.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 01:00:00,18476.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 02:00:00,18489.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 03:00:00,18466.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 04:00:00,18390.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 05:00:00,18514.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 06:00:00,18726.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 07:00:00,18692.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 08:00:00,18706.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 09:00:00,18667.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 10:00:00,18776.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 11:00:00,18941.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 12:00:00,19207.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 13:00:00,19182.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 14:00:00,19149.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 15:00:00,19227.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 16:00:00,19207.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 17:00:00,18905.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 18:00:00,18885.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 19:00:00,18982.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 20:00:00,19039.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 21:00:00,19070.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 22:00:00,19185.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-22 23:00:00,19308.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 00:00:00,19249.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 01:00:00,19172.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 02:00:00,19400.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 03:00:00,19403.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 04:00:00,19308.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 05:00:00,19354.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 06:00:00,19296.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 07:00:00,19383.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 08:00:00,19421.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 09:00:00,19374.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 10:00:00,19332.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 11:00:00,19225.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 12:00:00,19068.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 13:00:00,19092.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 14:00:00,18963.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 15:00:00,18862.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 16:00:00,18897.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 17:00:00,18634.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 18:00:00,18675.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 19:00:00,18712.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 20:00:00,18770.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 21:00:00,18771.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 22:00:00,18637.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-23 23:00:00,18815.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 00:00:00,18850.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 01:00:00,19011.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 02:00:00,19336.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 03:00:00,19294.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 04:00:00,19149.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 05:00:00,19112.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 06:00:00,19127.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 07:00:00,19121.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 08:00:00,19165.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 09:00:00,19142.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 10:00:00,19079.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 11:00:00,18997.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 12:00:00,19079.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 13:00:00,19026.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 14:00:00,19034.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 15:00:00,19055.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 16:00:00,19157.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 17:00:00,19121.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 18:00:00,19085.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 19:00:00,19117.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 20:00:00,19095.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 21:00:00,19085.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 22:00:00,19130.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-24 23:00:00,19110.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 00:00:00,19144.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 01:00:00,18952.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 02:00:00,18887.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 03:00:00,18921.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 04:00:00,18966.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 05:00:00,18979.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 06:00:00,18951.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 07:00:00,19051.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 08:00:00,19009.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 09:00:00,19002.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 10:00:00,19029.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 11:00:00,19099.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 12:00:00,19083.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 13:00:00,19043.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 14:00:00,19074.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 15:00:00,19119.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 16:00:00,19092.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 17:00:00,18934.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 18:00:00,18920.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 19:00:00,18999.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 20:00:00,18959.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 21:00:00,19003.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 22:00:00,18940.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-25 23:00:00,18917.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 00:00:00,18908.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 01:00:00,18746.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 02:00:00,18792.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 03:00:00,18810.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 04:00:00,18769.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 05:00:00,18873.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 06:00:00,18850.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 07:00:00,18874.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 08:00:00,18808.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 09:00:00,18780.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 10:00:00,18708.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 11:00:00,18915.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 12:00:00,19276.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 13:00:00,19083.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 14:00:00,19087.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 15:00:00,18875.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 16:00:00,19098.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 17:00:00,19196.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 18:00:00,19137.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 19:00:00,19112.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 20:00:00,19082.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 21:00:00,19112.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 22:00:00,19187.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-26 23:00:00,19200.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 00:00:00,19113.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 01:00:00,19095.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 02:00:00,19137.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 03:00:00,19226.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 04:00:00,19347.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 05:00:00,19767.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 06:00:00,20052.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 07:00:00,20099.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 08:00:00,20049.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 09:00:00,20205.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 10:00:00,20201.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 11:00:00,20182.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 12:00:00,20144.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 13:00:00,20180.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 14:00:00,20220.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 15:00:00,20234.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 16:00:00,20284.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 17:00:00,20189.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 18:00:00,20207.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 19:00:00,19887.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 20:00:00,19114.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 21:00:00,18961.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 22:00:00,19154.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-27 23:00:00,19082.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 00:00:00,19071.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 01:00:00,18993.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 02:00:00,19079.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 03:00:00,19075.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 04:00:00,19092.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 05:00:00,18999.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 06:00:00,18628.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 07:00:00,18741.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 08:00:00,18765.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 09:00:00,18818.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 10:00:00,18696.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 11:00:00,18785.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 12:00:00,18738.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 13:00:00,18655.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 14:00:00,19002.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 15:00:00,18940.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 16:00:00,19071.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 17:00:00,19127.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 18:00:00,19384.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 19:00:00,19500.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 20:00:00,19505.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 21:00:00,19372.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 22:00:00,19560.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-28 23:00:00,19543.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 00:00:00,19555.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 01:00:00,19618.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 02:00:00,19485.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 03:00:00,19413.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 04:00:00,19443.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 05:00:00,19495.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 06:00:00,19438.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 07:00:00,19502.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 08:00:00,19598.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 09:00:00,19449.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 10:00:00,19375.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 11:00:00,19360.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 12:00:00,19348.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 13:00:00,19475.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 14:00:00,19438.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 15:00:00,19471.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 16:00:00,19207.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 17:00:00,19006.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 18:00:00,19187.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 19:00:00,19291.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 20:00:00,19454.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 21:00:00,19266.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 22:00:00,19301.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-29 23:00:00,19399.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 00:00:00,19509.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 01:00:00,19432.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 02:00:00,19455.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 03:00:00,19592.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 04:00:00,19544.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 05:00:00,19509.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 06:00:00,19360.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 07:00:00,19399.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 08:00:00,19431.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 09:00:00,19447.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 10:00:00,19453.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 11:00:00,19577.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 12:00:00,19630.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 13:00:00,19533.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 14:00:00,19480.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 15:00:00,19440.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 16:00:00,19293.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 17:00:00,19478.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 18:00:00,19991.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 19:00:00,19754.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 20:00:00,19727.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 21:00:00,19686.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 22:00:00,19664.0
Kaggle BTC/USD Hourly,series_0,train,2022-09-30 23:00:00,19495.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 00:00:00,19422.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 01:00:00,19361.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 02:00:00,19387.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 03:00:00,19425.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 04:00:00,19399.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 05:00:00,19419.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 06:00:00,19412.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 07:00:00,19416.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 08:00:00,19407.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 09:00:00,19321.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 10:00:00,19292.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 11:00:00,19314.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 12:00:00,19336.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 13:00:00,19334.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 14:00:00,19325.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 15:00:00,19312.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 16:00:00,19299.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 17:00:00,19334.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 18:00:00,19322.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 19:00:00,19333.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 20:00:00,19297.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 21:00:00,19278.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 22:00:00,19302.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-01 23:00:00,19269.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 00:00:00,19254.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 01:00:00,19289.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 02:00:00,19326.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 03:00:00,19312.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 04:00:00,19278.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 05:00:00,19309.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 06:00:00,19318.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 07:00:00,19313.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 08:00:00,19333.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 09:00:00,19331.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 10:00:00,19277.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 11:00:00,19286.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 12:00:00,19284.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 13:00:00,19263.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 14:00:00,19106.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 15:00:00,19193.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 16:00:00,19165.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 17:00:00,19163.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 18:00:00,19110.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 19:00:00,19142.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 20:00:00,19202.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 21:00:00,19200.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 22:00:00,19222.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-02 23:00:00,19261.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 00:00:00,19235.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 01:00:00,19198.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 02:00:00,19169.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 03:00:00,19051.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 04:00:00,19094.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 05:00:00,19224.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 06:00:00,19138.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 07:00:00,19165.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 08:00:00,19109.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 09:00:00,19249.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 10:00:00,19194.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 11:00:00,19196.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 12:00:00,19195.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 13:00:00,19176.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 14:00:00,19227.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 15:00:00,19252.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 16:00:00,19257.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 17:00:00,19171.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 18:00:00,19421.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 19:00:00,19339.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 20:00:00,19411.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 21:00:00,19549.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 22:00:00,19619.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-03 23:00:00,19539.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 00:00:00,19599.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 01:00:00,19552.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 02:00:00,19523.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 03:00:00,19636.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 04:00:00,19569.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 05:00:00,19514.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 06:00:00,19549.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 07:00:00,19602.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 08:00:00,19601.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 09:00:00,19620.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 10:00:00,19844.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 11:00:00,19967.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 12:00:00,19894.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 13:00:00,19950.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 14:00:00,19961.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 15:00:00,19942.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 16:00:00,19986.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 17:00:00,20100.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 18:00:00,20117.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 19:00:00,20105.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 20:00:00,20000.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 21:00:00,20023.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 22:00:00,20130.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-04 23:00:00,20221.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 00:00:00,20363.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 01:00:00,20297.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 02:00:00,20303.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 03:00:00,20343.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 04:00:00,20190.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 05:00:00,20223.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 06:00:00,20197.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 07:00:00,20201.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 08:00:00,20122.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 09:00:00,20203.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 10:00:00,20260.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 11:00:00,20232.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 12:00:00,20142.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 13:00:00,20090.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 14:00:00,20127.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 15:00:00,20030.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 16:00:00,20028.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 17:00:00,19921.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 18:00:00,19883.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 19:00:00,20003.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 20:00:00,20238.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 21:00:00,20172.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 22:00:00,20270.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-05 23:00:00,20114.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 00:00:00,19986.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 01:00:00,20056.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 02:00:00,20197.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 03:00:00,20162.0
